OTU2541,(Burkholderiales);UBA3064,(o__Burkholderiales);UBA3064,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; UBA3064,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,UBA3064
OTU2542,(Burkholderiales);UBA4615,(o__Burkholderiales);UBA4615,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; UBA4615,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,UBA4615
OTU2543,(Burkholderiales);UBA954,(o__Burkholderiales);UBA954,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; UBA954,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,UBA954
OTU2544,(Burkholderiales);Undibacterium,(o__Burkholderiales);Undibacterium,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; Undibacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,Undibacterium
OTU2545,(Burkholderiales);Variovorax,(o__Burkholderiales);Variovorax,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; Variovorax,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,Variovorax
OTU2546,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,unclassified
OTU2547,(Burkholderiales);UBA7377,(o__Burkholderiales);UBA7377,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A; UBA7377,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae_A,UBA7377
OTU2548,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae_A,unclassified
OTU2549,(Burkholderiales);CAIWHR01,(o__Burkholderiales);CAIWHR01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; CAIWHR01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Casimicrobiaceae,CAIWHR01
OTU2550,(Burkholderiales);JACPUX01,(o__Burkholderiales);JACPUX01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; JACPUX01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Casimicrobiaceae,JACPUX01
OTU2551,(Burkholderiales);UBA931,(o__Burkholderiales);UBA931,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; UBA931,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Casimicrobiaceae,UBA931
OTU2552,(Burkholderiales);VBCG01,(o__Burkholderiales);VBCG01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; VBCG01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Casimicrobiaceae,VBCG01
OTU2553,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Casimicrobiaceae,unclassified
OTU2554,(Burkholderiales);Silvimonas,(o__Burkholderiales);Silvimonas,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chitinibacteraceae; Silvimonas,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Chitinibacteraceae,Silvimonas
OTU2555,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chitinibacteraceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Chitinibacteraceae,unclassified
OTU2556,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Chromobacteriaceae,unclassified
OTU2557,(Burkholderiales);CAIVHB01,(o__Burkholderiales);CAIVHB01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Ferrovaceae; CAIVHB01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Ferrovaceae,CAIVHB01
OTU2558,(Burkholderiales);Ferrovum,(o__Burkholderiales);Ferrovum,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Ferrovaceae; Ferrovum,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Ferrovaceae,Ferrovum
OTU2559,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Ferrovaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Ferrovaceae,unclassified
OTU2560,(Burkholderiales);Ga0077523,(o__Burkholderiales);Ga0077523,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Ga0077523; Ga0077523,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Ga0077523,Ga0077523
OTU2561,(Burkholderiales);Ga0077526,(o__Burkholderiales);Ga0077526,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Ga0077523; Ga0077526,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Ga0077523,Ga0077526
OTU2562,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Ga0077523; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Ga0077523,unclassified
OTU2563,(Burkholderiales);Gallionella,(o__Burkholderiales);Gallionella,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; Gallionella,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Gallionellaceae,Gallionella
OTU2564,(Burkholderiales);Nitrotoga,(o__Burkholderiales);Nitrotoga,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; Nitrotoga,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Gallionellaceae,Nitrotoga
OTU2565,(Burkholderiales);Sideroxydans,(o__Burkholderiales);Sideroxydans,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; Sideroxydans,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Gallionellaceae,Sideroxydans
OTU2566,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Gallionellaceae,unclassified
OTU2567,(Burkholderiales);JACMKV01,(o__Burkholderiales);JACMKV01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__JACMKV01; JACMKV01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__JACMKV01,JACMKV01
OTU2568,(Burkholderiales);BACL14,(o__Burkholderiales);BACL14,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; BACL14,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,BACL14
OTU2569,(Burkholderiales);CABHOJ01,(o__Burkholderiales);CABHOJ01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; CABHOJ01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,CABHOJ01
OTU2570,(Burkholderiales);CAIPBJ01,(o__Burkholderiales);CAIPBJ01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; CAIPBJ01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,CAIPBJ01
OTU2571,(Burkholderiales);GCA-2401735,(o__Burkholderiales);GCA-2401735,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; GCA-2401735,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,GCA-2401735
OTU2572,(Burkholderiales);Methylobacillus,(o__Burkholderiales);Methylobacillus,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; Methylobacillus,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,Methylobacillus
OTU2573,(Burkholderiales);Methylophilus,(o__Burkholderiales);Methylophilus,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; Methylophilus,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,Methylophilus
OTU2574,(Burkholderiales);Methylopumilus,(o__Burkholderiales);Methylopumilus,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; Methylopumilus,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,Methylopumilus
OTU2575,(Burkholderiales);Methylopumilus_A,(o__Burkholderiales);Methylopumilus_A,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; Methylopumilus_A,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,Methylopumilus_A
OTU2576,(Burkholderiales);Methylotenera,(o__Burkholderiales);Methylotenera,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; Methylotenera,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,Methylotenera
OTU2577,(Burkholderiales);Methylotenera_A,(o__Burkholderiales);Methylotenera_A,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; Methylotenera_A,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,Methylotenera_A
OTU2578,(Burkholderiales);MM1,(o__Burkholderiales);MM1,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; MM1,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,MM1
OTU2579,(Burkholderiales);RFPI01,(o__Burkholderiales);RFPI01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; RFPI01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,RFPI01
OTU2580,(Burkholderiales);UBA6140,(o__Burkholderiales);UBA6140,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; UBA6140,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,UBA6140
OTU2581,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,unclassified
OTU2582,(Burkholderiales);QFNR01,(o__Burkholderiales);QFNR01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; QFNR01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,QFNR01
OTU2583,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,unclassified
OTU2584,(Burkholderiales);GCA-2721545,(o__Burkholderiales);GCA-2721545,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; GCA-2721545,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,GCA-2721545
OTU2585,(Burkholderiales);Nitrosomonas,(o__Burkholderiales);Nitrosomonas,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; Nitrosomonas,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,Nitrosomonas
OTU2586,(Burkholderiales);Nitrosospira,(o__Burkholderiales);Nitrosospira,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; Nitrosospira,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,Nitrosospira
OTU2587,(Burkholderiales);VFJL01,(o__Burkholderiales);VFJL01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; VFJL01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,VFJL01
OTU2588,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,unclassified
OTU2589,(Burkholderiales);Accumulibacter,(o__Burkholderiales);Accumulibacter,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Accumulibacter,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Accumulibacter
OTU2590,(Burkholderiales);Azonexus,(o__Burkholderiales);Azonexus,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Azonexus,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Azonexus
OTU2591,(Burkholderiales);Azospira_A,(o__Burkholderiales);Azospira_A,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Azospira_A,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Azospira_A
OTU2592,(Burkholderiales);Denitromonas,(o__Burkholderiales);Denitromonas,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Denitromonas,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Denitromonas
OTU2593,(Burkholderiales);Desulfobacillus,(o__Burkholderiales);Desulfobacillus,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Desulfobacillus,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Desulfobacillus
OTU2594,(Burkholderiales);Fluviibacter,(o__Burkholderiales);Fluviibacter,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Fluviibacter,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Fluviibacter
OTU2595,(Burkholderiales);JADJEF01,(o__Burkholderiales);JADJEF01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; JADJEF01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,JADJEF01
OTU2596,(Burkholderiales);Methyloversatilis,(o__Burkholderiales);Methyloversatilis,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Methyloversatilis,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Methyloversatilis
OTU2597,(Burkholderiales);Propionivibrio,(o__Burkholderiales);Propionivibrio,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Propionivibrio,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Propionivibrio
OTU2598,(Burkholderiales);Tepidiphilus,(o__Burkholderiales);Tepidiphilus,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Tepidiphilus,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Tepidiphilus
OTU2599,(Burkholderiales);Thauera,(o__Burkholderiales);Thauera,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Thauera,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Thauera
OTU2600,(Burkholderiales);UBA1934,(o__Burkholderiales);UBA1934,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; UBA1934,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,UBA1934
OTU2601,(Burkholderiales);UBA2250,(o__Burkholderiales);UBA2250,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; UBA2250,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,UBA2250
OTU2602,(Burkholderiales);Uliginosibacterium,(o__Burkholderiales);Uliginosibacterium,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Uliginosibacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Uliginosibacterium
OTU2603,(Burkholderiales);Zoogloea,(o__Burkholderiales);Zoogloea,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; Zoogloea,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,Zoogloea
OTU2604,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,unclassified
OTU2605,(Burkholderiales);2-02-FULL-63-19,(o__Burkholderiales);2-02-FULL-63-19,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; 2-02-FULL-63-19,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-39,2-02-FULL-63-19
OTU2606,(Burkholderiales);2-02-FULL-66-14,(o__Burkholderiales);2-02-FULL-66-14,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; 2-02-FULL-66-14,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-39,2-02-FULL-66-14
OTU2607,(Burkholderiales);2-12-FULL-64-23,(o__Burkholderiales);2-12-FULL-64-23,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; 2-12-FULL-64-23,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-39,2-12-FULL-64-23
OTU2608,(Burkholderiales);CAIPUP01,(o__Burkholderiales);CAIPUP01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; CAIPUP01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-39,CAIPUP01
OTU2609,(Burkholderiales);SCGC-AG-212-J23,(o__Burkholderiales);SCGC-AG-212-J23,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; SCGC-AG-212-J23,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-39,SCGC-AG-212-J23
OTU2610,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-39,unclassified
OTU2611,(Burkholderiales);JACQAP01,(o__Burkholderiales);JACQAP01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-40; JACQAP01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-40,JACQAP01
OTU2612,(Burkholderiales);SG8-40,(o__Burkholderiales);SG8-40,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-40; SG8-40,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-40,SG8-40
OTU2613,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-40; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-40,unclassified
OTU2614,(Burkholderiales);DSOT01,(o__Burkholderiales);DSOT01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; DSOT01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-41,DSOT01
OTU2615,(Burkholderiales);Ga0077527,(o__Burkholderiales);Ga0077527,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; Ga0077527,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-41,Ga0077527
OTU2616,(Burkholderiales);PALSA-1004,(o__Burkholderiales);PALSA-1004,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; PALSA-1004,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-41,PALSA-1004
OTU2617,(Burkholderiales);SG8-41,(o__Burkholderiales);SG8-41,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; SG8-41,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-41,SG8-41
OTU2618,(Burkholderiales);UBA5216,(o__Burkholderiales);UBA5216,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; UBA5216,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-41,UBA5216
OTU2619,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-41,unclassified
OTU2620,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sulfuricellaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Sulfuricellaceae,unclassified
OTU2621,(Burkholderiales);Sulfuriferula_A,(o__Burkholderiales);Sulfuriferula_A,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sulfuriferulaceae; Sulfuriferula_A,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Sulfuriferulaceae,Sulfuriferula_A
OTU2622,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sulfuriferulaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Sulfuriferulaceae,unclassified
OTU2623,(Burkholderiales);Parasulfuritortus,(o__Burkholderiales);Parasulfuritortus,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Thiobacillaceae; Parasulfuritortus,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Thiobacillaceae,Parasulfuritortus
OTU2624,(Burkholderiales);PFJX01,(o__Burkholderiales);PFJX01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Thiobacillaceae; PFJX01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Thiobacillaceae,PFJX01
OTU2625,(Burkholderiales);QYQG01,(o__Burkholderiales);QYQG01,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Thiobacillaceae; QYQG01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Thiobacillaceae,QYQG01
OTU2626,(Burkholderiales);UBA6918,(o__Burkholderiales);UBA6918,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Thiobacillaceae; UBA6918,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Thiobacillaceae,UBA6918
OTU2627,(Burkholderiales);unclassified,(o__Burkholderiales);unclassified,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Thiobacillaceae; unclassified,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Thiobacillaceae,unclassified
OTU2628,(Burkholderiales);GCA-2704665,(o__Burkholderiales);GCA-2704665,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__UBA3031; GCA-2704665,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__UBA3031,GCA-2704665
